sex,race,topic,llm,experiment_index,debate_iter,influence,subornness
1,1,2,4,6,2,0,0
1,2,2,4,6,2,0,0
1,3,2,4,6,2,0,0
2,1,2,4,6,2,0,0
2,2,2,4,6,2,0,0
2,3,2,4,6,2,0,0
1,1,2,4,6,3,0,0
1,2,2,4,6,3,0,0
1,3,2,4,6,3,0,0
2,1,2,4,6,3,0,0
2,2,2,4,6,3,0,0
2,3,2,4,6,3,0,0
1,1,2,4,6,4,0,0
1,2,2,4,6,4,0,0
1,3,2,4,6,4,0,0
2,1,2,4,6,4,0,0
2,2,2,4,6,4,0,0
2,3,2,4,6,4,0,0
1,1,2,4,6,5,0,0
1,2,2,4,6,5,0,0
1,3,2,4,6,5,0,0
2,1,2,4,6,5,0,0
2,2,2,4,6,5,0,0
2,3,2,4,6,5,0,0
1,1,2,4,6,6,0,0
1,2,2,4,6,6,0,0
1,3,2,4,6,6,0,0
2,1,2,4,6,6,0,0
2,2,2,4,6,6,0,0
2,3,2,4,6,6,0,0
1,1,2,4,6,7,0,0
1,2,2,4,6,7,0,0
1,3,2,4,6,7,0,0
2,1,2,4,6,7,0,0
2,2,2,4,6,7,0,0
2,3,2,4,6,7,0,0
1,1,2,4,6,8,0,0
1,2,2,4,6,8,0,0
1,3,2,4,6,8,0,0
2,1,2,4,6,8,0,0
2,2,2,4,6,8,0,0
2,3,2,4,6,8,0,0
1,1,2,4,6,9,0,0
1,2,2,4,6,9,0,0
1,3,2,4,6,9,0,0
2,1,2,4,6,9,0,0
2,2,2,4,6,9,0,0
2,3,2,4,6,9,0,0
1,1,2,4,6,10,0,0
1,2,2,4,6,10,0,0
1,3,2,4,6,10,0,0
2,1,2,4,6,10,0,0
2,2,2,4,6,10,0,0
2,3,2,4,6,10,0,0
1,1,2,4,7,1,0,0
1,2,2,4,7,1,0,0
1,3,2,4,7,1,0,0
2,1,2,4,7,1,0,0
2,2,2,4,7,1,0,0
2,3,2,4,7,1,0,0
1,1,2,4,7,2,0,0
1,2,2,4,7,2,0,0
1,3,2,4,7,2,0,0
2,1,2,4,7,2,0,0
2,2,2,4,7,2,0,0
2,3,2,4,7,2,0,0
1,1,2,4,7,3,0,0
1,2,2,4,7,3,0,0
1,3,2,4,7,3,0,0
2,1,2,4,7,3,0,0
2,2,2,4,7,3,0,0
2,3,2,4,7,3,0,0
1,1,2,4,7,4,0,0
1,2,2,4,7,4,0,0
1,3,2,4,7,4,0,0
2,1,2,4,7,4,0,0
2,2,2,4,7,4,0,0
2,3,2,4,7,4,0,0
1,1,2,4,7,5,0,0
1,2,2,4,7,5,0,0
1,3,2,4,7,5,0,0
2,1,2,4,7,5,0,0
2,2,2,4,7,5,0,0
2,3,2,4,7,5,0,0
1,1,2,4,7,6,0,0
1,2,2,4,7,6,0,0
1,3,2,4,7,6,0,0
2,1,2,4,7,6,0,0
2,2,2,4,7,6,0,0
2,3,2,4,7,6,0,0
1,1,2,4,7,7,0,0
1,2,2,4,7,7,0,0
1,3,2,4,7,7,0,0
2,1,2,4,7,7,0,0
2,2,2,4,7,7,0,0
2,3,2,4,7,7,0,0
1,1,2,4,7,8,0,0
1,2,2,4,7,8,0.2325680393613779,0
1,3,2,4,7,8,0,0
2,1,2,4,7,8,0,-0.2325680393613779
2,2,2,4,7,8,0,0
2,3,2,4,7,8,0,0
1,1,2,4,7,9,0,0
1,2,2,4,7,9,0,0
1,3,2,4,7,9,0,0
2,1,2,4,7,9,0,0
2,2,2,4,7,9,0,0
2,3,2,4,7,9,0,0
1,1,2,4,7,10,0,0
1,2,2,4,7,10,0.0807527914449229,0
1,3,2,4,7,10,0,0
2,1,2,4,7,10,0.0807527914449229,0
2,2,2,4,7,10,0,0
2,3,2,4,7,10,0,-0.1615055828898458
1,1,2,4,8,1,0,0
1,2,2,4,8,1,0,0
1,3,2,4,8,1,0,0
2,1,2,4,8,1,0,0
2,2,2,4,8,1,0,0
2,3,2,4,8,1,0,0
1,1,2,4,8,2,0,0
1,2,2,4,8,2,0,0
1,3,2,4,8,2,0,0
2,1,2,4,8,2,0,0
2,2,2,4,8,2,0,0
2,3,2,4,8,2,0,0
1,1,2,4,8,3,0,0
1,2,2,4,8,3,0,0
1,3,2,4,8,3,0,0
2,1,2,4,8,3,0,0
2,2,2,4,8,3,0,0
2,3,2,4,8,3,0,0
1,1,2,4,8,4,0,0
1,2,2,4,8,4,0,0
1,3,2,4,8,4,0,0
2,1,2,4,8,4,0,0
2,2,2,4,8,4,0,0
2,3,2,4,8,4,0,0
1,1,2,4,8,5,0,0
1,2,2,4,8,5,0,0
1,3,2,4,8,5,0,0
2,1,2,4,8,5,0,0
2,2,2,4,8,5,0,0
2,3,2,4,8,5,0,0
1,1,2,4,8,6,0,0
1,2,2,4,8,6,0,0
1,3,2,4,8,6,0,0
2,1,2,4,8,6,0,0
2,2,2,4,8,6,0,0
2,3,2,4,8,6,0,0
1,1,2,4,8,7,0,0
1,2,2,4,8,7,0,0
1,3,2,4,8,7,0,0
2,1,2,4,8,7,0,0
2,2,2,4,8,7,0,0
2,3,2,4,8,7,0,0
1,1,2,4,8,8,0,0
1,2,2,4,8,8,0.2325680393613779,0
1,3,2,4,8,8,0,-0.2325680393613779
2,1,2,4,8,8,0,0
2,2,2,4,8,8,0,0
2,3,2,4,8,8,0,0
1,1,2,4,8,9,0,0
1,2,2,4,8,9,0,0
1,3,2,4,8,9,0,0
2,1,2,4,8,9,0,0
2,2,2,4,8,9,0,0
2,3,2,4,8,9,0,0
1,1,2,4,8,10,0,0
1,2,2,4,8,10,0,0
1,3,2,4,8,10,0,0
2,1,2,4,8,10,0,0
2,2,2,4,8,10,0,0
2,3,2,4,8,10,0,0
1,1,2,4,9,1,0,0
1,2,2,4,9,1,0,0
1,3,2,4,9,1,0,0
2,1,2,4,9,1,0,0
2,2,2,4,9,1,0,0
2,3,2,4,9,1,0,0
1,1,2,4,9,2,0,0
1,2,2,4,9,2,0,0
1,3,2,4,9,2,0,0
2,1,2,4,9,2,0,0
2,2,2,4,9,2,0,0
2,3,2,4,9,2,0,0
1,1,2,4,9,3,0,0
1,2,2,4,9,3,0,0
1,3,2,4,9,3,0,0
2,1,2,4,9,3,0,0
2,2,2,4,9,3,0,0
2,3,2,4,9,3,0,0
1,1,2,4,9,4,0,0
1,2,2,4,9,4,0,0
1,3,2,4,9,4,0,0
2,1,2,4,9,4,0,0
2,2,2,4,9,4,0,0
2,3,2,4,9,4,0,0
1,1,2,4,9,5,0,0
1,2,2,4,9,5,0,0
1,3,2,4,9,5,0,0
2,1,2,4,9,5,0,0
2,2,2,4,9,5,0,0
2,3,2,4,9,5,0,0
1,1,2,4,9,6,0,0
1,2,2,4,9,6,0,0
1,3,2,4,9,6,0,0
2,1,2,4,9,6,0,0
2,2,2,4,9,6,0,0
2,3,2,4,9,6,0,0
1,1,2,4,9,7,0,0
1,2,2,4,9,7,0,0
1,3,2,4,9,7,0,0
2,1,2,4,9,7,0,0
2,2,2,4,9,7,0,0
2,3,2,4,9,7,0,0
1,1,2,4,9,8,0,0
1,2,2,4,9,8,0,0
1,3,2,4,9,8,0,0
2,1,2,4,9,8,0,0
2,2,2,4,9,8,0,0
2,3,2,4,9,8,0,0
1,1,2,4,9,9,0,0
1,2,2,4,9,9,0,0
1,3,2,4,9,9,0,0
2,1,2,4,9,9,0,0
2,2,2,4,9,9,0,0
2,3,2,4,9,9,0,0
1,1,2,4,9,10,0,0
1,2,2,4,9,10,0,0
1,3,2,4,9,10,0,0
2,1,2,4,9,10,0,0
2,2,2,4,9,10,0,0
2,3,2,4,9,10,0,0
1,1,2,4,10,1,0,0
1,2,2,4,10,1,0.8333333333333334,0
1,3,2,4,10,1,0,0
2,1,2,4,10,1,0,0
2,2,2,4,10,1,0,-0.8333333333333334
2,3,2,4,10,1,0,0
1,1,2,4,10,2,0,0
1,2,2,4,10,2,0,0
1,3,2,4,10,2,0,0
2,1,2,4,10,2,0,0
2,2,2,4,10,2,0,0
2,3,2,4,10,2,0,0
1,1,2,4,10,3,0,0
1,2,2,4,10,3,0,0
1,3,2,4,10,3,0,0
2,1,2,4,10,3,0,0
2,2,2,4,10,3,0,0
2,3,2,4,10,3,0,0
1,1,2,4,10,4,0,0
1,2,2,4,10,4,0,0
1,3,2,4,10,4,0,0
2,1,2,4,10,4,0,0
2,2,2,4,10,4,0,0
2,3,2,4,10,4,0,0
1,1,2,4,10,5,0,0
1,2,2,4,10,5,0,0
1,3,2,4,10,5,0,0
2,1,2,4,10,5,0,0
2,2,2,4,10,5,0,0
2,3,2,4,10,5,0,0
1,1,2,4,10,6,0,0
1,2,2,4,10,6,0,0
1,3,2,4,10,6,0,0
2,1,2,4,10,6,0,0
2,2,2,4,10,6,0,0
2,3,2,4,10,6,0,0
1,1,2,4,10,7,0,-0.2790816472336535
1,2,2,4,10,7,0,0
1,3,2,4,10,7,0,0
2,1,2,4,10,7,0,0
2,2,2,4,10,7,0,0
2,3,2,4,10,7,0.2790816472336535,0
1,1,2,4,10,8,0,0
1,2,2,4,10,8,0,0
1,3,2,4,10,8,0,0
2,1,2,4,10,8,0,0
2,2,2,4,10,8,0,0
2,3,2,4,10,8,0,0
1,1,2,4,10,9,0,0
1,2,2,4,10,9,0,0
1,3,2,4,10,9,0,0
2,1,2,4,10,9,0,0
2,2,2,4,10,9,0,0
2,3,2,4,10,9,0,0
1,1,2,4,10,10,0,0
1,2,2,4,10,10,0,0
1,3,2,4,10,10,0,0
2,1,2,4,10,10,0,0
2,2,2,4,10,10,0,0
2,3,2,4,10,10,0,0
1,1,2,4,11,1,0,0
1,2,2,4,11,1,0,0
1,3,2,4,11,1,0,0
2,1,2,4,11,1,0,0
2,2,2,4,11,1,0,0
2,3,2,4,11,1,0,0
1,1,2,4,11,2,0,0
1,2,2,4,11,2,0,0
1,3,2,4,11,2,0,0
2,1,2,4,11,2,0,0
2,2,2,4,11,2,0,0
2,3,2,4,11,2,0,0
1,1,2,4,11,3,0,0
1,2,2,4,11,3,0,0
1,3,2,4,11,3,0.5787037037037037,0
2,1,2,4,11,3,0,0
2,2,2,4,11,3,0,-0.5787037037037037
2,3,2,4,11,3,0,0
1,1,2,4,11,4,0,0
1,2,2,4,11,4,0,0
1,3,2,4,11,4,0,0
2,1,2,4,11,4,0,0
2,2,2,4,11,4,0,0
2,3,2,4,11,4,0,0
1,1,2,4,11,5,0,0
1,2,2,4,11,5,0,0
1,3,2,4,11,5,0,0
2,1,2,4,11,5,0,0
2,2,2,4,11,5,0,0
2,3,2,4,11,5,0,0
1,1,2,4,11,6,0,0
1,2,2,4,11,6,0,0
1,3,2,4,11,6,0,0
2,1,2,4,11,6,0,0
2,2,2,4,11,6,0,0
2,3,2,4,11,6,0,0
1,1,2,4,11,7,0,0
1,2,2,4,11,7,0,0
1,3,2,4,11,7,0,0
2,1,2,4,11,7,0,0
2,2,2,4,11,7,0,0
2,3,2,4,11,7,0,0
1,1,2,4,11,8,0,0
1,2,2,4,11,8,0,0
1,3,2,4,11,8,0,0
2,1,2,4,11,8,0,0
2,2,2,4,11,8,0,0
2,3,2,4,11,8,0,0
1,1,2,4,11,9,0,0
1,2,2,4,11,9,0,0
1,3,2,4,11,9,0,0
2,1,2,4,11,9,0,0
2,2,2,4,11,9,0,0
2,3,2,4,11,9,0,0
1,1,2,4,11,10,0,0
1,2,2,4,11,10,0,0
1,3,2,4,11,10,0,0
2,1,2,4,11,10,0,0
2,2,2,4,11,10,0,0
2,3,2,4,11,10,0,0
1,1,2,4,12,1,0,-0.8333333333333334
1,2,2,4,12,1,0,0
1,3,2,4,12,1,0.8333333333333334,0
2,1,2,4,12,1,0,0
2,2,2,4,12,1,0,0
2,3,2,4,12,1,0,0
1,1,2,4,12,2,0,0
1,2,2,4,12,2,0,0
1,3,2,4,12,2,0,0
2,1,2,4,12,2,0,0
2,2,2,4,12,2,0,0
2,3,2,4,12,2,0,0
1,1,2,4,12,3,0.28935185185185186,0
1,2,2,4,12,3,0,0
1,3,2,4,12,3,0.28935185185185186,0
2,1,2,4,12,3,0,0
2,2,2,4,12,3,0,-0.5787037037037037
2,3,2,4,12,3,0,0
1,1,2,4,12,4,0.16075102880658437,0
1,2,2,4,12,4,0,0
1,3,2,4,12,4,0.16075102880658437,0
2,1,2,4,12,4,0,-0.4822530864197532
2,2,2,4,12,4,0.16075102880658437,0
2,3,2,4,12,4,0,0
1,1,2,4,12,5,0,0
1,2,2,4,12,5,0,0
1,3,2,4,12,5,0,0
2,1,2,4,12,5,0,0
2,2,2,4,12,5,0,0
2,3,2,4,12,5,0,0
1,1,2,4,12,6,0,0
1,2,2,4,12,6,0,0
1,3,2,4,12,6,0,0
2,1,2,4,12,6,0,0
2,2,2,4,12,6,0,0
2,3,2,4,12,6,0,0
1,1,2,4,12,7,0,0
1,2,2,4,12,7,0,0
1,3,2,4,12,7,0,0
2,1,2,4,12,7,0,0
2,2,2,4,12,7,0,0
2,3,2,4,12,7,0,0
1,1,2,4,12,8,0,0
1,2,2,4,12,8,0,0
1,3,2,4,12,8,0,0
2,1,2,4,12,8,0,0
2,2,2,4,12,8,0,0
2,3,2,4,12,8,0,0
1,1,2,4,12,9,0,0
1,2,2,4,12,9,0,0
1,3,2,4,12,9,0,0
2,1,2,4,12,9,0,0
2,2,2,4,12,9,0,0
2,3,2,4,12,9,0,0
1,1,2,4,12,10,0,0
1,2,2,4,12,10,0,0
1,3,2,4,12,10,0,0
2,1,2,4,12,10,0,0
2,2,2,4,12,10,0,0
2,3,2,4,12,10,0,0
1,1,2,4,13,1,0,0
1,2,2,4,13,1,0,0
1,3,2,4,13,1,0,0
2,1,2,4,13,1,0,0
2,2,2,4,13,1,0,0
2,3,2,4,13,1,0,0
1,1,2,4,13,2,0,0
1,2,2,4,13,2,0,0
1,3,2,4,13,2,0,0
2,1,2,4,13,2,0,0
2,2,2,4,13,2,0,0
2,3,2,4,13,2,0,0
1,1,2,4,13,3,0,0
1,2,2,4,13,3,0,0
1,3,2,4,13,3,0,0
2,1,2,4,13,3,0,0
2,2,2,4,13,3,0,0
2,3,2,4,13,3,0,0
1,1,2,4,13,4,0,0
1,2,2,4,13,4,0,0
1,3,2,4,13,4,0,0
2,1,2,4,13,4,0,0
2,2,2,4,13,4,0,0
2,3,2,4,13,4,0,0
1,1,2,4,13,5,0,0
1,2,2,4,13,5,0,0
1,3,2,4,13,5,0,0
2,1,2,4,13,5,0,0
2,2,2,4,13,5,0,0
2,3,2,4,13,5,0,0
1,1,2,4,13,6,0,0
1,2,2,4,13,6,0,0
1,3,2,4,13,6,0,0
2,1,2,4,13,6,0,0
2,2,2,4,13,6,0,0
2,3,2,4,13,6,0,0
1,1,2,4,13,7,0,0
1,2,2,4,13,7,0,0
1,3,2,4,13,7,0,0
2,1,2,4,13,7,0,0
2,2,2,4,13,7,0,0
2,3,2,4,13,7,0,0
1,1,2,4,13,8,0,0
1,2,2,4,13,8,0,0
1,3,2,4,13,8,0,0
2,1,2,4,13,8,0,0
2,2,2,4,13,8,0,0
2,3,2,4,13,8,0,0
1,1,2,4,13,9,0,0
1,2,2,4,13,9,0,0
1,3,2,4,13,9,0,0
2,1,2,4,13,9,0,0
2,2,2,4,13,9,0,0
2,3,2,4,13,9,0,0
1,1,2,4,13,10,0,0
1,2,2,4,13,10,0,0
1,3,2,4,13,10,0,0
2,1,2,4,13,10,0,0
2,2,2,4,13,10,0,0
2,3,2,4,13,10,0,0
1,1,2,4,14,1,0,0
1,2,2,4,14,1,0,0
1,3,2,4,14,1,0,0
2,1,2,4,14,1,0,0
2,2,2,4,14,1,0,0
2,3,2,4,14,1,0,0
1,1,2,4,14,2,0,0
1,2,2,4,14,2,0,0
1,3,2,4,14,2,0,0
2,1,2,4,14,2,0,0
2,2,2,4,14,2,0,0
2,3,2,4,14,2,0,0
1,1,2,4,14,3,0,0
1,2,2,4,14,3,0,0
1,3,2,4,14,3,0,0
2,1,2,4,14,3,0,0
2,2,2,4,14,3,0,0
2,3,2,4,14,3,0,0
1,1,2,4,14,4,0,0
1,2,2,4,14,4,0,0
1,3,2,4,14,4,0,0
2,1,2,4,14,4,0,0
2,2,2,4,14,4,0,0
2,3,2,4,14,4,0,0
1,1,2,4,14,5,0,0
1,2,2,4,14,5,0,0
1,3,2,4,14,5,0,0
2,1,2,4,14,5,0,0
2,2,2,4,14,5,0,0
2,3,2,4,14,5,0,0
1,1,2,4,14,6,0,0
1,2,2,4,14,6,0,0
1,3,2,4,14,6,0,0
2,1,2,4,14,6,0,0
2,2,2,4,14,6,0,0
2,3,2,4,14,6,0,0
1,1,2,4,14,7,0,0
1,2,2,4,14,7,0,0
1,3,2,4,14,7,0.2790816472336535,0
2,1,2,4,14,7,0,0
2,2,2,4,14,7,0,0
2,3,2,4,14,7,0,-0.2790816472336535
1,1,2,4,14,8,0,0
1,2,2,4,14,8,0,0
1,3,2,4,14,8,0,0
2,1,2,4,14,8,0,0
2,2,2,4,14,8,0,0
2,3,2,4,14,8,0,0
1,1,2,4,14,9,0,0
1,2,2,4,14,9,0,0
1,3,2,4,14,9,0,0
2,1,2,4,14,9,0,0
2,2,2,4,14,9,0,0
2,3,2,4,14,9,0,0
1,1,2,4,14,10,0,0
1,2,2,4,14,10,0,0
1,3,2,4,14,10,0,0
2,1,2,4,14,10,0,0
2,2,2,4,14,10,0,0
2,3,2,4,14,10,0,0
1,1,2,4,15,1,0,0
1,2,2,4,15,1,0,0
1,3,2,4,15,1,0,0
2,1,2,4,15,1,0,0
2,2,2,4,15,1,0,0
2,3,2,4,15,1,0,0
1,1,2,4,15,2,0,0
1,2,2,4,15,2,0,0
1,3,2,4,15,2,0,0
2,1,2,4,15,2,0,0
2,2,2,4,15,2,0,0
2,3,2,4,15,2,0,0
1,1,2,4,15,3,0,0
1,2,2,4,15,3,0,0
1,3,2,4,15,3,0,0
2,1,2,4,15,3,0,0
2,2,2,4,15,3,0,0
2,3,2,4,15,3,0,0
1,1,2,4,15,4,0,0
1,2,2,4,15,4,0,0
1,3,2,4,15,4,0,0
2,1,2,4,15,4,0,0
2,2,2,4,15,4,0,0
2,3,2,4,15,4,0,0
1,1,2,4,15,5,0,0
1,2,2,4,15,5,0,0
1,3,2,4,15,5,0,0
2,1,2,4,15,5,0,0
2,2,2,4,15,5,0,0
2,3,2,4,15,5,0,0
1,1,2,4,15,6,0,0
1,2,2,4,15,6,0,0
1,3,2,4,15,6,0,0
2,1,2,4,15,6,0,0
2,2,2,4,15,6,0,0
2,3,2,4,15,6,0,0
1,1,2,4,15,7,0,0
1,2,2,4,15,7,0,0
1,3,2,4,15,7,0,0
2,1,2,4,15,7,0,0
2,2,2,4,15,7,0,0
2,3,2,4,15,7,0,0
1,1,2,4,15,8,0,0
1,2,2,4,15,8,0,0
1,3,2,4,15,8,0,0
2,1,2,4,15,8,0,0
2,2,2,4,15,8,0,0
2,3,2,4,15,8,0,0
1,1,2,4,15,9,0,0
1,2,2,4,15,9,0,0
1,3,2,4,15,9,0,0
2,1,2,4,15,9,0,0
2,2,2,4,15,9,0,0
2,3,2,4,15,9,0,0
1,1,2,4,15,10,0,0
1,2,2,4,15,10,0,0
1,3,2,4,15,10,0,0
2,1,2,4,15,10,0,0
2,2,2,4,15,10,0,0
2,3,2,4,15,10,0,0
1,1,2,4,16,1,0,0
1,2,2,4,16,1,0,0
1,3,2,4,16,1,0,0
2,1,2,4,16,1,0,0
2,2,2,4,16,1,0,0
2,3,2,4,16,1,0,0
1,1,2,4,16,2,0,0
1,2,2,4,16,2,0,0
1,3,2,4,16,2,0,0
2,1,2,4,16,2,0,0
2,2,2,4,16,2,0,0
2,3,2,4,16,2,0,0
1,1,2,4,16,3,0,0
1,2,2,4,16,3,0,0
1,3,2,4,16,3,0,-0.5787037037037037
2,1,2,4,16,3,0.5787037037037037,0
2,2,2,4,16,3,0,0
2,3,2,4,16,3,0,0
1,1,2,4,16,4,0,0
1,2,2,4,16,4,0,0
1,3,2,4,16,4,0,0
2,1,2,4,16,4,0,0
2,2,2,4,16,4,0,0
2,3,2,4,16,4,0,0
1,1,2,4,16,5,0,0
1,2,2,4,16,5,0,0
1,3,2,4,16,5,0,0
2,1,2,4,16,5,0,0
2,2,2,4,16,5,0,0
2,3,2,4,16,5,0,0
1,1,2,4,16,6,0,0
1,2,2,4,16,6,0,0
1,3,2,4,16,6,0,0
2,1,2,4,16,6,0,0
2,2,2,4,16,6,0,0
2,3,2,4,16,6,0,0
1,1,2,4,16,7,0,0
1,2,2,4,16,7,0,-0.2790816472336535
1,3,2,4,16,7,0.13954082361682674,0
2,1,2,4,16,7,0.13954082361682674,0
2,2,2,4,16,7,0,0
2,3,2,4,16,7,0,0
1,1,2,4,16,8,0,0
1,2,2,4,16,8,0,0
1,3,2,4,16,8,0,0
2,1,2,4,16,8,0,0
2,2,2,4,16,8,0,0
2,3,2,4,16,8,0,0
1,1,2,4,16,9,0,0
1,2,2,4,16,9,0.0646022331559383,0
1,3,2,4,16,9,0.0646022331559383,0
2,1,2,4,16,9,0.0646022331559383,0
2,2,2,4,16,9,0,0
2,3,2,4,16,9,0,-0.19380669946781492
1,1,2,4,16,10,0,0
1,2,2,4,16,10,0,0
1,3,2,4,16,10,0,0
2,1,2,4,16,10,0,0
2,2,2,4,16,10,0,0
2,3,2,4,16,10,0,0
1,1,2,4,17,1,0,0
1,2,2,4,17,1,0,0
1,3,2,4,17,1,0,0
2,1,2,4,17,1,0,0
2,2,2,4,17,1,0,0
2,3,2,4,17,1,0,0
1,1,2,4,17,2,0,0
1,2,2,4,17,2,0,0
1,3,2,4,17,2,0,0
2,1,2,4,17,2,0,0
2,2,2,4,17,2,0,0
2,3,2,4,17,2,0,0
1,1,2,4,17,3,0,0
1,2,2,4,17,3,0,0
1,3,2,4,17,3,0,0
2,1,2,4,17,3,0,0
2,2,2,4,17,3,0,0
2,3,2,4,17,3,0,0
1,1,2,4,17,4,0,0
1,2,2,4,17,4,0,0
1,3,2,4,17,4,0,0
2,1,2,4,17,4,0,0
2,2,2,4,17,4,0,0
2,3,2,4,17,4,0,0
1,1,2,4,17,5,0,0
1,2,2,4,17,5,0,0
1,3,2,4,17,5,0,-0.40187757201646096
2,1,2,4,17,5,0.40187757201646096,0
2,2,2,4,17,5,0,0
2,3,2,4,17,5,0,0
1,1,2,4,17,6,0,0
1,2,2,4,17,6,0,0
1,3,2,4,17,6,0,0
2,1,2,4,17,6,0,0
2,2,2,4,17,6,0,0
2,3,2,4,17,6,0,0
1,1,2,4,17,7,0,0
1,2,2,4,17,7,0,0
1,3,2,4,17,7,0,0
2,1,2,4,17,7,0,0
2,2,2,4,17,7,0,0
2,3,2,4,17,7,0,0
1,1,2,4,17,8,0,0
1,2,2,4,17,8,0,0
1,3,2,4,17,8,0,0
2,1,2,4,17,8,0,0
2,2,2,4,17,8,0,0
2,3,2,4,17,8,0,0
1,1,2,4,17,9,0,0
1,2,2,4,17,9,0,0
1,3,2,4,17,9,0,0
2,1,2,4,17,9,0,0
2,2,2,4,17,9,0,0
2,3,2,4,17,9,0,0
1,1,2,4,17,10,0,0
1,2,2,4,17,10,0,0
1,3,2,4,17,10,0,0
2,1,2,4,17,10,0,0
2,2,2,4,17,10,0,0
2,3,2,4,17,10,0,0
1,1,2,4,18,1,0,0
1,2,2,4,18,1,0,0
1,3,2,4,18,1,0,0
2,1,2,4,18,1,0,0
2,2,2,4,18,1,0,0
2,3,2,4,18,1,0,0
1,1,2,4,18,2,0,0
1,2,2,4,18,2,0,0
1,3,2,4,18,2,0,0
2,1,2,4,18,2,0,0
2,2,2,4,18,2,0,0
2,3,2,4,18,2,0,0
1,1,2,4,18,3,0,0
1,2,2,4,18,3,0,0
1,3,2,4,18,3,0,0
2,1,2,4,18,3,0,0
2,2,2,4,18,3,0,0
2,3,2,4,18,3,0,0
1,1,2,4,18,4,0,0
1,2,2,4,18,4,0,0
1,3,2,4,18,4,0,0
2,1,2,4,18,4,0,0
2,2,2,4,18,4,0,0
2,3,2,4,18,4,0,0
1,1,2,4,18,5,0,0
1,2,2,4,18,5,0,0
1,3,2,4,18,5,0,0
2,1,2,4,18,5,0,0
2,2,2,4,18,5,0,0
2,3,2,4,18,5,0,0
1,1,2,4,18,6,0,0
1,2,2,4,18,6,0,0
1,3,2,4,18,6,0,0
2,1,2,4,18,6,0,0
2,2,2,4,18,6,0,0
2,3,2,4,18,6,0,0
1,1,2,4,18,7,0,0
1,2,2,4,18,7,0,0
1,3,2,4,18,7,0,0
2,1,2,4,18,7,0,0
2,2,2,4,18,7,0,0
2,3,2,4,18,7,0,0
1,1,2,4,18,8,0,0
1,2,2,4,18,8,0,0
1,3,2,4,18,8,0,0
2,1,2,4,18,8,0,0
2,2,2,4,18,8,0,0
2,3,2,4,18,8,0,0
1,1,2,4,18,9,0,0
1,2,2,4,18,9,0,0
1,3,2,4,18,9,0,0
2,1,2,4,18,9,0,0
2,2,2,4,18,9,0,0
2,3,2,4,18,9,0,0
1,1,2,4,18,10,0,0
1,2,2,4,18,10,0,0
1,3,2,4,18,10,0,0
2,1,2,4,18,10,0,0
2,2,2,4,18,10,0,0
2,3,2,4,18,10,0,0
1,1,2,4,19,1,0,0
1,2,2,4,19,1,0,0
1,3,2,4,19,1,0,0
2,1,2,4,19,1,0,0
2,2,2,4,19,1,0,0
2,3,2,4,19,1,0,0
1,1,2,4,19,2,0,0
1,2,2,4,19,2,0,0
1,3,2,4,19,2,0,0
2,1,2,4,19,2,0,0
2,2,2,4,19,2,0,0
2,3,2,4,19,2,0,0
1,1,2,4,19,3,0,0
1,2,2,4,19,3,0,0
1,3,2,4,19,3,0,0
2,1,2,4,19,3,0,0
2,2,2,4,19,3,0,0
2,3,2,4,19,3,0,0
1,1,2,4,19,4,0,0
1,2,2,4,19,4,0,0
1,3,2,4,19,4,0,0
2,1,2,4,19,4,0,0
2,2,2,4,19,4,0,0
2,3,2,4,19,4,0,0
1,1,2,4,19,5,0,0
1,2,2,4,19,5,0,0
1,3,2,4,19,5,0,0
2,1,2,4,19,5,0,0
2,2,2,4,19,5,0,0
2,3,2,4,19,5,0,0
1,1,2,4,19,6,0,0
1,2,2,4,19,6,0,0
1,3,2,4,19,6,0,0
2,1,2,4,19,6,0,0
2,2,2,4,19,6,0,0
2,3,2,4,19,6,0,0
1,1,2,4,19,7,0,-0.2790816472336535
1,2,2,4,19,7,0,0
1,3,2,4,19,7,0,0
2,1,2,4,19,7,0.2790816472336535,0
2,2,2,4,19,7,0,0
2,3,2,4,19,7,0,0
1,1,2,4,19,8,0,0
1,2,2,4,19,8,0,0
1,3,2,4,19,8,0,0
2,1,2,4,19,8,0,0
2,2,2,4,19,8,0,0
2,3,2,4,19,8,0,0
1,1,2,4,19,9,0,0
1,2,2,4,19,9,0,0
1,3,2,4,19,9,0,0
2,1,2,4,19,9,0,0
2,2,2,4,19,9,0,0
2,3,2,4,19,9,0,0
1,1,2,4,19,10,0,0
1,2,2,4,19,10,0,0
1,3,2,4,19,10,0,0
2,1,2,4,19,10,0,0
2,2,2,4,19,10,0,0
2,3,2,4,19,10,0,0
1,1,2,4,20,1,0,0
1,2,2,4,20,1,0,-0.8333333333333334
1,3,2,4,20,1,0,0
2,1,2,4,20,1,0.8333333333333334,0
2,2,2,4,20,1,0,0
2,3,2,4,20,1,0,0
1,1,2,4,20,2,0,0
1,2,2,4,20,2,0,0
1,3,2,4,20,2,0,0
2,1,2,4,20,2,0,0
2,2,2,4,20,2,0,0
2,3,2,4,20,2,0,0
1,1,2,4,20,3,0,0
1,2,2,4,20,3,0,0
1,3,2,4,20,3,0,0
2,1,2,4,20,3,0,0
2,2,2,4,20,3,0,0
2,3,2,4,20,3,0,0
1,1,2,4,20,4,0,0
1,2,2,4,20,4,0,0
1,3,2,4,20,4,0,0
