LLM,topic,experiment,if_base,稳态轮次,达成共识轮次,共识观点,末轮观点分布,末轮平均观点
Qwen3.5-35B-A3B,2,22,0,3,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,2,23,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,2,24,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,2,25,0,7,7,1,consistent,1.0
Qwen3.5-35B-A3B,2,26,0,9,11,False,0_1,0.6666666666666666
Qwen3.5-35B-A3B,2,27,0,8,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,2,28,0,6,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,2,29,0,3,11,False,0_1,0.3333333333333333
Qwen3.5-35B-A3B,2,30,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,-4,1,3,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,3,-3,1,10,10,1,consistent,1.0
Qwen3.5-35B-A3B,3,-2,1,1,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,3,-1,1,4,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,3,0,1,2,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,3,1,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,2,0,7,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,3,3,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,4,0,5,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,3,5,0,5,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,3,6,0,9,11,False,0_1,0.8333333333333334
Qwen3.5-35B-A3B,3,7,0,9,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,3,8,0,10,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,3,9,0,8,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,3,10,0,3,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,3,11,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,12,0,8,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,3,13,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,14,0,4,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,3,15,0,10,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,3,16,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,17,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,18,0,4,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,3,19,0,10,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,3,20,0,4,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,3,21,0,8,11,False,0_1,0.5
Qwen3.5-35B-A3B,3,22,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,23,0,9,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,3,24,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,25,0,9,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,3,26,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,27,0,9,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,3,28,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,3,29,0,5,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,3,30,0,6,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,4,-4,1,7,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,4,-3,1,7,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,4,-2,1,7,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,4,-1,1,7,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,4,0,1,2,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,4,1,0,2,2,1,consistent,1.0
Qwen3.5-35B-A3B,4,2,0,6,6,1,consistent,1.0
Qwen3.5-35B-A3B,4,3,0,10,10,1,consistent,1.0
Qwen3.5-35B-A3B,4,4,0,6,11,False,0_1,0.8333333333333334
Qwen3.5-35B-A3B,4,5,0,7,11,False,0_1,0.5
Qwen3.5-35B-A3B,4,6,0,10,11,False,0_1,0.5
Qwen3.5-35B-A3B,4,7,0,4,4,1,consistent,1.0
Qwen3.5-35B-A3B,4,8,0,7,7,1,consistent,1.0
Qwen3.5-35B-A3B,4,9,0,10,11,False,0_1,0.5
Qwen3.5-35B-A3B,4,10,0,5,5,1,consistent,1.0
Qwen3.5-35B-A3B,4,11,0,8,11,False,0_1,0.6666666666666666
Qwen3.5-35B-A3B,4,12,0,4,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,4,13,0,1,11,False,0_1,0.3333333333333333
Qwen3.5-35B-A3B,4,14,0,7,11,False,0_1,0.5
Qwen3.5-35B-A3B,4,15,0,2,11,False,0_1,0.3333333333333333
Qwen3.5-35B-A3B,4,16,0,1,11,False,0_1,0.5
Qwen3.5-35B-A3B,4,17,0,3,11,False,0_1,0.3333333333333333
Qwen3.5-35B-A3B,4,18,0,1,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,4,19,0,5,5,1,consistent,1.0
Qwen3.5-35B-A3B,4,20,0,8,11,False,0_1,0.5
Qwen3.5-35B-A3B,4,21,0,1,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,4,22,0,4,11,False,0_1,0.6666666666666666
Qwen3.5-35B-A3B,4,23,0,3,3,1,consistent,1.0
Qwen3.5-35B-A3B,4,24,0,4,11,False,0_1,0.5
Qwen3.5-35B-A3B,4,25,0,10,11,False,0_1,0.8333333333333334
Qwen3.5-35B-A3B,4,26,0,1,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,4,27,0,2,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,4,28,0,6,11,False,0_1,0.5
Qwen3.5-35B-A3B,4,29,0,2,11,False,0_1,0.16666666666666666
Qwen3.5-35B-A3B,4,30,0,2,2,1,consistent,1.0
Qwen3.5-35B-A3B,5,-4,1,3,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,5,-3,1,10,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,5,-2,1,10,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,5,-1,1,5,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,5,0,1,9,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,5,1,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,2,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,3,0,2,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,5,4,0,5,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,5,0,3,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,5,6,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,7,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,8,0,9,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,5,9,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,10,0,9,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,5,11,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,12,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,13,0,6,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,5,14,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,15,0,10,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,5,16,0,3,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,5,17,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,18,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,19,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,20,0,9,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,5,21,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,22,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,23,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,24,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,25,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,26,0,7,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,5,27,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,28,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,29,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,5,30,0,6,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,6,-4,1,3,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,-3,1,2,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,-2,1,8,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,6,-1,1,3,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,0,1,3,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,1,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,6,2,0,4,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,3,0,8,8,1,consistent,1.0
Qwen3.5-35B-A3B,6,4,0,7,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,6,5,0,4,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,6,0,5,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,6,7,0,6,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,6,8,0,6,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,6,9,0,3,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,10,0,6,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,6,11,0,9,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,6,12,0,7,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,6,13,0,10,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,6,14,0,9,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,15,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,6,16,0,10,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,6,17,0,9,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,6,18,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,6,19,0,10,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,20,0,6,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,21,0,7,11,False,-1_0_1,-0.16666666666666666
Qwen3.5-35B-A3B,6,22,0,2,11,False,-1_0_1,-0.16666666666666666
Qwen3.5-35B-A3B,6,23,0,6,11,False,-1_0_1,0.3333333333333333
Qwen3.5-35B-A3B,6,24,0,10,11,False,-1_0_1,0.16666666666666666
Qwen3.5-35B-A3B,6,25,0,0,11,False,-1_0_1,0.0
Qwen3.5-35B-A3B,6,26,0,9,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,6,27,0,8,11,False,-1_0_1,0.5
Qwen3.5-35B-A3B,6,28,0,9,11,False,polar,0.6666666666666666
Qwen3.5-35B-A3B,6,29,0,9,11,False,-1_0_1,-0.16666666666666666
Qwen3.5-35B-A3B,6,30,0,8,11,False,-1_0_1,0.3333333333333333
